AudioID,Manx,English
0344,"aileyn foaddit, as aile ayns cleiyee, as conney va losht dy agglagh ersooyl ny drogh spyrrydyn. Ren ad cur er ny cleiyee",lighted and fire in the hedges and gorse was burnt to frighten away the bad spirits. They made the hedges look like
0344,"jeeaghyn gollrish boallaghyn dy aile. Shen bun y fockle 'Boal Tiene'. Boal aile. Va guillin aegey lheim trooid yn aile, as va'n","walls of fire. That is the meaning root of the word 'Boal Teine.' Fire place. Young men were leaping through the fire, and"
0344,"ollagh ny keayrtyn eiyrt trooid yn aile, dy reayll ersooyl voish assee son slane blein. Veagh carryn sleodey dy bollan feailleoin","the cattle were sometimes following through the fire, to them away from harm for a full year. Sleds of mugwort would be"
0344,"tarynit veih boayl dy voayl, dy eiyrt ny drogh spyrrydyn ersooyl. Va bollan feailleoin smooinit dy reayll jeh dy chooilley horch","drawn from place to place, so the evil spirits would follow away. Mugwort was thought to keep off every sort of"
0344,"dy goghanyn currit lesh liorish drogh spyrrydyn, son dy row ad feer agglagh roish. Va'n aght cair dy reayll yn lhuss dy hayrn","ailment brought by evil spirits, for they were very fearful of them. The right way to keep the plant was to pull"
0344,"seose ee lesh ny fraueyn er yn astyr Laa'l Eoin, ec y vean oie. Dy beagh ee tayrnit seose ayns yn aght shen, yinnagh ee freayll","it up with the roots on the evening of St John's Day, at midnight. If it were pulled up in that way, it would keep"
0344,yn ymmyd kiart son yn clane blein.,the usefulness right for the whole year.
0344,"Va paart dy leih gemnys eh yn bollan bane, kyndagh rish yn daah bane fo ny duillagyn. Va cayrnyn sheidit fud-ny-hoie, as","Some people were naming it bollan bane, on account of the white colour under the leaves. Horns were blown through the"
0344,dollanyn chiaullee cloieit. Ta sleih er yarrood dy row clig hoshiaght ymmyd jeant jeu dy agglagh drogh spyrrydyn ersooyl,night and music dollans bodhrans played. People have forgotten that bells were first made use of to frighten evil spirits away
0344,voish y cheeill.,from the church.
0345,Hie Fin as Oshin magh dy helg,Fin and Oshin went out to hunt
0345,"Lesh sheshaght trean as moddee elg,","With a noble train of men and dogs,"
0345,"Cha row un dooinney sloo na keead,","Not less in number than one hundred men,"
0345,Coshee cha bieau cha row ny lheid;,"So swift and keen, none were their like;"
0345,"Lesh feedyn Coo eisht hie ad magh,","With scores of Bandogs fierce they sallied forth,"
0345,Trooid Slieau as Coan dy yannoo Cragh.,"O'er Hill and Dale, much Havoc for to make,"
0345,"-Quoi daag ad ec y thie agh Orree beg,",#NAME?
0345,Cadley dy kiune fo scadoon'n creg!,Who slept secure beneath the shadowy rock!
0345,"Slane three feed Quallian aeg gyn unnane sloo,","Full three score Greyhounds, with their whelps they left,"
0345,Lesh three feed cailleeyn dy yeeaghyn moo.,With three score old dames to attend the young.
0345,"-Dooyrt 'Neen Fin ayns Craid as Corree,","Says Fin's fair Daughter, in Disdain and Scorn,"
0345,Kys yiow mayd nish cooilleen er Orree?',How on young Orree shall we be revenged?'
0345,"-Dooyrt Inneen Oshin: 'kiangle mayd eh,",Says Oshin's Daughter:
0345,"Lesh Folt y ching chionn gys y Clea,","Fast to the Harrows we will tie his Hair,"
0345,As cur mayd Aile gys y chass cha bieau.',"And to his nimble feet, we'll set a train of Fire.'"
0345,"Clysht tappee eisht hug Orree ass,",Then up starts Orree with a nimble spring
0345,"Tra dennee eh'n smuir roie ass e chass,","Feeling his feet a broiling with the heat,"
0345,"Loo Mollaght Mynney ad dy stroie,","With Curses direful vowing to destroy,"
0345,Va er n'yannoo craid er Mac y Ree!,"Those who presumed to affront a King, his Son!"
0345,"Dy farbagh breearey ry Ghrian as Eayst,","Swearing most bitterly to Sun and Moon,"
0345,Dy losht ad hene as thieyn neesht.,"To burn themselves and all their habitations,"
0345,"-Hie Orree beg magh dys ny Sleityn,","-Then to the Mountain hies he fast away,"
0345,As Speih mooar connee er e geayltyn.,His heavy Gorse-hack poised upon his shoulders.
0345,"Hoght bart mooar trome hug eh lesh cart,","Eight ponderous burthens thence he carried off,"
0345,Hoght Kionnanyn currit ayns dagh Bart.,And eight large Faggots cram'd in ilka Burthen.
0345,Hoght deiney lheid's 'sy theihll nish t'ayn,Not eight such men as in the world are now
0345,Cha droggagh bart jeh shoh ny v'ayn.,Could from the ground one of these Burthens raise.
0345,"Ayns dagh uinnag hug eh Bart, as ayns dagh dorrys,","Into each Window, he a Burthen thrust,"
0345,Agh mean y Thie mooar hene yn Bart mooar sollys.,"But, the grand blazing Burthen, on the floor"
0346,Ta mee gliooney ayns y chionefenish ta sthappal yn 'uill,I am kneeling in the presence which stops the blood
0346,"Cha nee mish ta sthappal eh agh Uss, O Ayr, ta sthappal eh trooid nyn Jiarn, Yeesey Chreest.","It is not I who stop it but you, O Father, who stops it through our Lord, Jesus Christ."
0346,Ta mee cur sarey urree ayns ennym yn Jee bio croo Niau as thalloo ee dy sthappal,I am giving a command on it in the name of the living God who created Heaven and earth to stop it
0346,Ta mee cur sarey urree ayns ennym Moses as Aaron ee dy sthappal,I am giving a command on it in the name of Moses and Aaron to stop it.
0346,Ta mee cur sarey urree ayns ennym Enoch ee dy sthappal,I am giving a command on it in the name of Enoch to stop it.
0346,Ta mee cur sarey urree ayns ennym Elijah as Elijah ee dy sthappal,I am giving a command on it in the name of Elijah and Elijah to stop it.
0346,Ta mee cur sarey urree ayns ennym dy chooilley phadeyr Creestee va rieau er yn ooir,I am giving a command on it in the name of every Christian prophet who was ever on the earth
0346,"Ta mee cur sarey urree ayns ennym nyn Jiarn Yeesey Chreest ee dy shtappal,","I am giving a command on it in the name of our Lord, Jesus Christ to stop it,"
0346,"Ta mee cur sarey urree ayns ennym yn Ayr, as y Mac as y Spyrryd Noo dy sthappal, trooid nyn Jiarn, Yeesey Chreest.","I am giving a command on it in the name of the Father, and the Son and Holy Ghost to stop, through our Lord, Jesus Christ"
0347,"Shenn Jacob un laa, myr ve toollit as skee,","Old Jacob, when tired and weary one day,"
0347,"Lesh clagh fo e chione, lhie eh sheese ec yn oie,","With a stone for his pillow, at night down he lay,"
0347,Ayns shen ren eh dreamal jeh aarey ec laue,And there he did dream of a ladder close by;
0347,Ve soit er y thalloo as roshtyn gys niau.,"It was set on the ground, and did reach for the sky."
0347,"Ta'n aarey foast fondagh, gyn brishey erbee","The ladder is sound, without any break,"
0347,Thou saneyn dy vleeantyn goaill sleih seose gys Jee,For thousands of years to God doth souls take;
0347,"Thou saneyn ayns shen ta ec kione nyn yurnaa,","And thousands whose journey is ended, are there,"
0347,As jeihghyn thousane chionney seose er dagh laa.,"And ten thousand daily, to get up prepare."
0347,"Shiuish ooilley ta kiarit dy chosney gys niau,","All you who determined are heaven to ascend,"
0347,Gys Yeesey nyn garrey ec keayrt tar shiu reue.,"At once come to Jesus, for He is your friend,"
0347,"Ec mullagh yn aarey te farkiaght dagh laa,","At the top of the ladder He daily doth wait,"
0347,As nane cha bee treigit hig huggey ayns traa.,And no one who comes to Him will He forsake.
0347,Goll seose ayns yn laa's tuittym back ayns yn oie,"Going up in the day, at night falling away,"
0347,Te jannoo yn jurnaa dy deinagh as dree;,"Will make the road tedious, and cause irksome delay;"
0347,"Nagh lhig dooin ve liastey ny skee jannoo mie,","Do not let us be slothful, but good work get done;"
0347,Ta'n leagh dy chooilleeney nyn gour ec y thie.,The reward will be given when we arrive home.
0347,"Shiuish ooilley ta beaghey meerooisagh dagh laa,","All you who are wantomly spending the time,"
0347,"Gys niau fegooish aarey, cha jig shiu dy braa;","Without a ladder, to heaven you never can climb;"
0347,"Bee'n aarey chelleeragh veih'n ooir tayrnit seose,","The ladder may quickly be drawn up, you know"
0347,"Myr brelleein yn Noo Peddyr, as c'raad hig shiu eisht",Like the sheet of Saint Peter - then where will you go?
0347,"Nish roish my bee'n laa dy haualtys ec kione,","Now, in time, lest the day of salvation pass o'er,"
0347,Lhig dooin chionney geiyrt er nyn gaarjyn hie roin;,Let us earnestly follow the friends gone before
0347,Ayns nyn eiraght maynrey dy yoinal ad reesht,"To that happy inheritance, and join them again,"
0347,Sy voayl nee ad reill son dy bragh marish Chreest.,"In that place, where with Christ they for ever will reign."
0347,"Bee lught thie nyn mraaraghyn ooilley ayns shen,","Our brethren, and families, they too will be there,"
0347,As ooilley ny nooghyn va ain orroo enn;,And all of the Saints that we knew when down here.
0347,"Cre'n yennallys anmey cre'n voggey erskyn insh,","What pleasure of soul, what ineffable joy,"
0347,Vees ain ayns ny niauaghyn tra veeitys mayd reesht.,We will have when we meet them again in the sky?
0347,"Ayns shen baillym fakin my voir as my ayr,","It would please me my mother and father to see,"
0347,Gerjoil marish Yeesey ass roshtyn dangeyr;,"Comforted with Jesus, from all danger free;"
0347,"As maynrey vees adsyn nee paagey nyn gloan,","And they will be happy their children to kiss,"
0347,Ayns niau raad vees ooilley nyn droailtys ec kione.,Their toiling all ended in that heaven of bliss.
0347,"Aigh vie lhieu, my chaarjyn, as braaraghyn deyr,","Best wishes to friends, and my brethren dear,"
0347,As ooilley my huyraghyn wass fo yn aer;,"And to each of my sisters, who still are down here;"
0347,"As reesht lhig dou fakin shiu ooilley dy mie,","But again may I see you where all will be well,"
0347,Yn laa vees ny nooghyn gys gloyr er jeet thie.,When the Saints have come home into glory to dwell.
0347,"Ayns shen cha bee skeaylley ny scarrey ny smoo,","In that place no dividing, no parting, no sin,"
0347,Agh giu stiagh gyn jerrey yn vaynrys t'ayns niau;,"Heaven's happiness ever will be drinking in,"
0347,"Ard ghloyr as ard voylley gys Jee as yn Eayn,","High glory and praise be to God and the Lamb,"
0347,"Son dy bragh, as dy bragh - Halleluia, Amen.","For ever and ever - Halleluia, Amen."
0348,"Ushag veg ruy ny moanee doo, ny moanee doo, ny moanee doo,","Little red bird of the black moor, of the black moor, of the black moor"
0348,"Ushag veg ruy ny moanee doo, c'raad chaddil oo riyr 'syn oie?","Little red bird of the black moor, where did you sleep last night?"
0348,"Chaddil mish riyr er baare y dress, er baare y dress, er baare y dress","I slept last night on top of the briar bramble, on top of the briar, on top of the briar"
0348,"Chaddil mish riyr er baare y dress, as ogh! My chadley cho treih.","I slept last night on top of the briar, and ogh! My sleep was so sad."
0348,"Chaddil mish riyr er baare y chrow, er baare y chrow, er baare y chrow,","I slept last night on top of the bush, on top of the bush, on top of the bush"
0348,"Chaddil mish riyr er baare y chrow, as ogh! My chadley cho treih.","I slept last night on top of the bush, and ogh! My sleep was so sad."
0348,"Chaddil mish riyr er baare y thooane, er baare y thooane, er baare y thooane,","I slept last night on top of the lath, on top of the lath, on top of the lath"
0348,"Chaddil mish riyr er baare y thooane, as ogh! My chadley cho treih.","I slept last night on top of the lath, and ogh! My sleep was so sad."
0348,"Chaddil mish riyr eddyr daa ghuillag, eddyr daa ghuillag, eddyr daa ghuillag,","I slept last night between two leaves, between two leaves, between two leaves"
0348,"Chaddil mish riyr eddyr daa ghuillag, myr yinnagh yn oikan eddyr daa lhuisag,","I slept last night between two leaves, as would the child between two blankets,"
0348,As ogh! My chadley cho kiune.,And ogh! My sleep was so calm.
0349,"1. Mish y billey-feeyney firrinagh, as my Ayr yn eirinagh.",
0349,"2. Dy chooilley vanglane aynym's nagh vel gymmyrkey mess, t'eh dy ghoaill ersooyl: as dy chooilley vanglane ta gymmyrkey mess, t'eh dy phollal, dy vod eh ve ny s'messoil.",
0349,3. Nish ta shiuish glen trooid y goo ta mish er loayrt riu.,
0349,"4. Jean-jee tannaghtyn aynym's, as mish ayndiuish. Myr nagh vod y banglane mess y ymmyrkey jeh hene, mannagh vel eh tannaghtyn ayns y villey-feeyney: chamoo oddys shiuish, mannagh jean shiu tannaghtyn aynym's.",
0349,"5. Mish y billey-feeyney, shiuish ny banglaneyn: eshyn ta tannaghtyn aynym's, as mish aynsyn, t'eh shoh cur magh mooarane mess: son scarrit voym's cha vod shiu jannoo monney dy vie.",
0349,"6. Mannagh vel dooinney tannaghtyn aynym's t'eh tilgit magh myr banglane, as t'eh fioghey; as t'ad dyn deiy as dyn dilgey ad ayns yn aile, as t'ad er nyn lostey.",
0349,"7. My nee shiu tannaghtyn aynym's, as my ghoan's tannaghtyn ayndiuish, shirree shiu cre sailliu, as bee eh jeant er nyn son.",
0349,"8. Liorish shoh ta my Ayr er ny ghloyraghey, shiu dy chur magh lane mess, as shoh myr vees shiu ny ynseydee aym's.",
0349,"9. Myr ta'n Ayr graihagh orrym's, myr shen ta mish er ve graihagh erriuish: jean-jee tannaghtyn ayns y ghraih aym's.",
0349,"10. My nee shiu my annaghyn y reayll, nee shiu tannaghtyn ayns my ghraih: eer myr ta mish er vreayll annaghyn my Ayrey, as tannaghtyn ayns y ghraih echeysyn.",
0349,"11. Ny goan shoh ta mee er loayrt riu, dy vod y boggey ayms ve er-mayrn ayndiu, as dy vod y boggey euish v'er ny yannoo magh.",
0349,"12. Shoh my harey, Shiu dy chur graih yn derrey yeh da'n jeh elley, myr ta mish er ve graihagh erriuish.",
0349,"13. Graih smoo na shoh cha vel ec dooinney erbee, na dooinney dy scarrey rish e vioys son e chaarjyn.",
0349,"14. She my chaarjyn shiuish, my nee shiu ny ta mish dy harey diu.",
0349,"15. Veih shoh magh cha vel mee dy enmys shiu sharvaantyn; son cha vel fys ec y charvaant, cre ta e hiarn dy yannoo: agh ta mee er n'enmys shiu caarjyn; son dy chooilley nhee ta mee er chlashtyn veih my Ayr, ta mee er hoilshaghey diuish.",
0349,"16. Cha vel shiuish er my reih, agh ta mish er reih shiuish, as er chur shiu ayns pooar, dy vod shiu goll magh as mess y ymmyrkey, as dy vod y mess eu ve beayn: cre erbee nee shiu y hirrey er yn Ayr ayns yn ennym aym's, dy vod eh y chur diu eh.",
0349,"17. Ny reddyn shoh ta mish dy harey diu, dy vod shiu ve graihagh yn derrey yeh er y jeh elley.",
0349,"18. My ta dwoaie ec y seihll erriu, ta fys eu dy dug eh dwoaie dooys hoshiaght.",
0349,"19. Dy beagh shiu jeh'n theihll, veagh y seihll graihagh er e vooinjer hene: agh son nagh vel shiu jeh'n theihll, agh dy vel mish er reih shiu ass y theihll, shen-y-fa ta dwoaie ec y theihll erriu.",
0349,"20. Cooinee-jee er y raa loayr mish riu, Cha vel y charvaant ny syrjey na e hiarn. My t'ad er n'yannoo tranlaase orrym's, nee ad myrgeddin tranlaase erriuish: my t'ad er vreayll my ghoan's, freillee ad ny goan euish myrgeddin.",
0349,"21. Agh dy chooilley nhee jeu shoh nee ad riu kyndagh rish yn ennym aym's, er-y-fa nagh vel enney oc ersyn t'er my choyrt.",
0349,"22. Mannagh beign's er jeet as er loayrt roo, cha beagh peccah er ve oc: agh nish cha vel leshtal oc son nyn beccah.",
0349,"23. Eshyn ta dwoaie echey orrym's, ta dwoaie echey er my Ayr myrgeddin.",
0349,"24. Mannagh beign's er n'yannoo nyn mast'oc lheid ny obbraghyn as nagh ren rieau dooinney erbee elley, cha beagh peccah er ve oc: agh nish t'ad er vakin, as er chur dwoaie chammah dooys as my Ayr.",
0349,"25. Agh ta shoh, dy vod y raa ve cooilleenit ta scruit ayns y leigh oc, Hug ad dwoaie dou gyn oyr.",
0349,"26. Agh tra vees Fer-ny-gherjagh er jeet, eh ver-yms hiu veih yn Ayr, ta shen, Spyrryd ny firriney, ta cheet magh veih yn Ayr, nee eh feanish y ymmyrkey jeem's.",
0350,1. As er y trass laa va poosey ayns Cana dy Ghalilee; as va moir Yeesey ayns shen.,
0350,"2. As va chammah Yeesey cuirt, as e ynseydee, gys y vannish.",
0350,"3. As tra v'ad laccal feeyn, dooyrt moir Yeesey rish, Cha vel feeyn oc.",
0350,"4. Dooyrt Yeesey r'ee, Ven, cre t'ain dy yannoo rish shen? cha vel my oor foast er jeet.",
0350,"5. Dooyrt e voir rish y vooinjer, Jean-jee shiuish cre-erbee jir eh riu.",
0350,"6. As va soit ayns shen shey siyn cloaie ry-hoi ushtey, lurg cliaghtey ny Hewnyn son glenney, cummal ghaa ny three dy firkinyn y pheesh.",
0350,"7. Dooyrt Yeesey roo, Lhieen-jee ny siyn lesh ushtey. As lhieen ad ad seose gys yn oirr.",
0350,"8. As dooyrt eh roo, Tayrn-jee nish, as cur-jee lhieu gys mainshter ny cuirraghyn. As hug ad lhieu eh.",
0350,"9. Tra va mainshter ny cuirraghyn er vlashtyn er yn ushtey va chyndait gys feeyn, as nagh row fys echey cre voish ve agh va fys ec ny sharvaantyn va tayrn yn ushtey, deie mainshter ny cuirraghyn er y dooinney poosee.",
0350,"10. As dooyrt eh rish, Ta dy chooilley ghooinney ec y toshiaght soiaghey magh feeyn mie; as tra ta deiney er n'iu dy mie, eisht feeyn smessey: agh t'ou uss er vreayll y feeyn mie derrey nish.",
0350,"11. Yn toshiaght shoh dy virrilyn ren Yeesey ayns Cana dy Ghalilee, as hoilshee eh magh e ghloyr; as ren e ynseydee credjal ayn.",
0350,"12. Ny lurg shen, hie eh-hene, as e voir, as e vraaraghyn, as e ynseydee sheese gys Capernaum; as cha nhimmey laa duirree ad ayns shen.",
0350,"13. As va Caisht ny Hewnyn er-gerrey, as hie Yeesey seose gys Jerusalem,",
0350,"14. As hooar eh ayns y chiamble feallagh va creck dew, as kirree, as calmaneyn, as y vooinjer va caghlaa argid nyn soie:",
0350,"15. As tra v'eh er n'yannoo kip dy choyrdyn keylley, deiyr ad eh ooilley ass y chiamble, as ny kirree, as ny dew; as spreih eh magh yn argid ocsyn va caghlaa, as hilg eh magh ny buird;",
0350,"16. As dooyrt eh roosyn va creck calmaneyn, Ersooyl-jee lesh ny reddyn shoh, ny jean-jee thie my Ayrey ny hie margee.",
0350,"17. As chooinee e ynseydee dy row eh scruit, Ta graih jeean dty hie er my chur mow.",
0350,"18. Eisht dreggyr ny Hewnyn, as dooyrt ad rish, Cre'n cowrey t'ou dy yeeaghyn dooin, fakin dy vel oo jannoo ny reddyn shoh?",
0350,"19. Dreggyr Yeesey as dooyrt eh roo, Lhieg-jee yn chiamble shoh, as trogyms eh reesht ayns three laa.",
0350,"20. Eisht dooyrt ny Hewnyn, Shey bleeaney as da-eed va'n chiamble shoh dy hroggal, as Jean uss troggal eh ayns tree laa?",
0350,21. Agh mychione chiamble e chorp hene loayr eshyn.,
0350,"22. Shen-y-fa tra v'eh er n'irree veih ny merriu, chooinee e ynseydee dy row eh er ghra shoh roo: as chred ad yn scriptyr, as y raa va Yeesey er loayrt.",
0350,"23. Nish tra v'eh ec Jerusalem ec y chaisht, rish earish ny feailley, ren ymmodee credjal ayns yn ennym echey, tra honnick ad ny mirrilyn v'eh er n'yannoo.",
0350,"24. Agh cha hreisht Yeesey eh-hene orroo, er-yn-oyr dy row enney echey er dy chooilley ghooinney,",
0350,25. As cha row feme echey er unnane erbee dy ymmyrkey feanish jeh dooinney: son va fys echey cre va ayns dooinney.,
0351,"1. As haink eh gy-kione, lurg ny reddyn shoh, dy ren Jee credjue Abraham y phrowal, as dooyrt eh rish, Abraham. As dreggyr eh, Cur-my-ner, ta mee ayns shoh.",
0351,"2. As dooyrt eh, Gow nish dty vac, eer dty ynrican vac Isaac, eh shynney lhiat, as fow royd gys cheer Moriah; as cheb eh ayns shen son oural-losht er unnane jeh ny sleityn nee'm y hoilshaghey dhyt.",
0351,"3. As dirree Abraham dy feer voghey, as yeeltee eh e assyl, as ghow eh jees jeh e gheiney aegey marish, as Isaac e vac, as scelt eh yn fuygh son yn oural-losht: as hrog eh er, as hie eh gys yn ynnyd va Jee er ny hoilshaghey da.",
0351,"4. As eisht, er y trass laa, hrog Abraham seose e hooillyn, as honnick eh yn ynnyd foddey veih.",
0351,"5. As dooyrt Abraham rish e gheiney aegey, Fuirree-jee shiuish ayns shoh marish yn assyl, as hem's as y ghuilley roin, gys yn ynnyd shid, as ver mayd ooashley, as hig mayd hiuish reesht.",
0351,"6. As ghow Abraham fuygh son yn oural-losht, as hug eh da Isaac e vac eh, as ghow eh aile as skynn ayns e laue; as hie ad ny-neesht cooidjagh.",
0351,"7. As loayr Isaac rish Abraham e ayr, as dooyrt eh, My ayr: as dreggyr eh, Ta mee ayns shoh my vac. As dooyrt eh, Cur-my-ner, yn aile, as y fuygh: agh cre vel yn eayn son yn oural-losht?",
0351,"8. As dreggyr Abraham, My vac, gowee Jee kiarail dy gheddyn eayn da hene son oural-losht: myr shen hie ad ny-neesht cooidjagh.",
0351,"9. As haink ad gys y voayl va Jee er ny hoilshaghey da, as hrog Abraham altar ayns shen, as chiartee eh yn fuygh, as chiangle eh Isaac e vac, as hug eh ny lhie eh er y fuygh v'er yn altar.",
0351,"10. As heeyn Abraham magh e laue, as ghow eh yn skynn dy varroo e vac.",
0351,"11. Agh ren ainle y Chiarn geamagh da veih niau, gra:",
0351,"12. Ny cur dty laue er y ghuilley, chamoo jean red erbee rish: son nish ta fys aym, dy vel oo goaill aggle roish Jee, fakin nagh vel oo er vreayll dty vac voym's.",
0351,"13. As hrog Abraham seose e hooillyn, as yeeagh eh, as cur-my-ner, ny chooyl va rea goit ayns thammag er e eairkyn: As hie Abraham as ghow eh yn rea, as heb eh son oural-losht eh ayns ynnyd e vac.",
0351,"14. As denmys Abraham yn ynnyd shen Jehovah-jireh: myr te er ny ghra, gys y laa shoh, Ayns cronk y Chiarn bee eh ry akin.",
0351,"15. As deie yn ainle y Chiarn da Abraham veih niau, yn nah cheayrt,",
0351,"16. As dooyrt eh, Liorym pene ta mee er vreearrey ta'n Chiarn dy ghra son fakin dy vel oo er n'yannoo ny reddyn shoh, as nagh vel oo er vreayll voym's dty vac, eer dty ynrican vac;",
0351,"17. Lesh bannaghtyn neem's uss y vannaghey, as lesh bishagh neem's bishaghey dty luight myr rollageyn yn aer, as myr y gheinnagh t'er oirr ny marrey; as yiow dty luight's possession ayns giatt e noidyn.",
0351,"18. As ayns dty luight, vees ooilley ashoonyn y theihll er nyn mannaghey: er-y-fa dy vel oo er choyrt biallys da my choraa.",
0351,"19. Myr shen hyndaa Abraham reesht gys e gheiney aegey; as hrog ad orroo, as hie ad cooidjagh gys Beer-sheba; as ren Abraham cummal ec Beer-sheba.",
0352,Ta mee er clashtyn shoh veih yn shenn dooinney enmyssit Caesar Cashin.,I have heard this from an old man named Caesar Cashin.
0352,Row shiu ec y vargey,Were you at the market?
0352,Naik shiu monney sleih,Did you see many people?
0352,Naik shiu deiney veggey,Did you see little men
0352,Markiagh kellagh guiy,Riding a gander?
0352,Va mee ec y vargey,I was at the market
0352,Honnick mee monney sleih,I saw a lot of people
0352,Agh cha naik mee deiney veggey,But I saw no little men
0352,Markiagh kellagh guiy,Riding a gander.
0353,"Keayrt dy row, shen yn aght kiart dy gholl toshiaght lesh skeeal, va dooinney enmyssit Thom Gordon","Once upon a time, that is the right way to start with a story, there was a man named Tom Gordon"
0353,cheet thie voish Purt ny Hinshey gys e chummal ayns Skeeylley Chreest.,coming home from Peel to his dwelling in Kirk Christ Rushen.
0353,"Haink yn oie er tra v'eh er mullagh ny sleityn, as cha voddagh eh jannoo magh yn raad,","The night came on him when he was on top of the mountains, and he could not make out the road"
0353,"as hass eh dy yeeaghyn mygeayrt y mysh, as hug eh my ner soilshey soilshean er gerrey da","and he stood to look around him, and he noticed a light shining near to him"
0353,as ren eh lesh yn soilshey.,and he made towards the light.
0353,"Ayns traa gerrid, haink eh gys thie mooar, as va'n soilshey cheet voish ooilley ny uinnagyn,","In a short time, he came to a big house, and the light was coming from all the windows"
0353,"as myr haink eh gys yn dorrys, haink dooinney ny whaiyl, as vrie eh jeh Thom dy gholl marish","and as he came to the door, a man came to meet him, and he asked Tom to go with him"
0353,gys yn eeastagh er yn oyr dy row sheshaght feer wooar cheet gys shibber marish yn oie shen.,to the fishing because there was a very big company coming to supper with him that night
0353,"Myr shen, hie Thom marish sheese gys yn traie, as ren ad tayrn baatey gys yn ushtey,","So, Tom went with him down to the shore, and they pulled a boat to the water"
0353,as ren Thom goaill ny maidjeryn-raue as gymmyrt voish yn thalloo.,And Tom took the oars and rowed from the land.
0353,"Ghow yn dooinney toshiaght dy eeastagh, coyrt magh daa chione yn rimlagh, as","The man began to fish, putting out the two ends of the line and"
0353,"v'eh goaill eeastyn cha tappee as oddagh eh, gys va lane murlhin goit echey.","he was taking fish as fast as he could, until there was a full basket taken at him."
0353,"Eisht dooyrt eh rish Thom dy row eeast dy liooar ayn son shibber da'n cheshaght va ry heet,",Then he said to Tom that there was enough fish in for supper for the company that was to come
0353,as ren Thom gymmyrt gys y thalloo reesht as dooyrt yn dooinney rish Thom,and Tom did row to the land again and the man said to Tom
0353,dy bare lesh cheet thie marish dy ghoaill aash son dy row eh tooillit.,That he had better come home with him to rest for he was wearied.
0353,"Myr shen, haink ad gys yn thie, as dooyrt yn dooinney dy beagh eh ny share da fuirriaght fud ny hoie.","So, they came to the house, and the man said that it would be better for him to stay the night."
0353,"Va doagh feer vooar ec keeill-chiollee, er y ching, as va towl beg ayns y lhiattee eck,","There was a very big press at the hearth, on its head, and there was a little hole in its side,"
0353,"as hug eh Thom fo yn doagh, agh v'eh jeeaghyn trooid yn towl.","and he put Tom under the press, but he was looking through the hole."
0353,"Ayns traa gerrid, va'n thie er ny lhieeney lesh Goaldee, chammah deiney-seyrey as mraane-seyrey","In a short time, the house had filled with Guests, gentlemen as well as ladies,"
0353,"ayns nyn goamraghyn aalin, as chelleeragh hoie ad ooilley sheese gys shibbyr,",in their beautiful garments and immediately they all sat down to supper
0353,as va Thom cur my ner ad trooid yn towl va ayns y doagh.,and Tom was beholding them through the hole in the press.
0353,"Va fer ayn lesh kione lheeah, as dooyrt eshyn, 'Ta mee soaral dooinney', myr shen,","There was a man with a grey head hair, and he said, 'I smell a man', so,"
0353,"dirree ad ooilley voish y voayrd dy ronsagh yn thie, as v'ad ronsagh","they all rose from the table to search the house, and they were searching"
0353,mygeayrt y mysh yn doagh agh cha dooar ad Thom.,around the press but they did not find Tom.
0353,"Hoie ad sheese reesht gys nyn shibber, agh dooyrt fer y chione lheeah reesht dy row eh soaral dooinney","they sat down again to their supper, but the man with the grey hair said again that he smelled a man"
0353,"as v'eh shickyr dy row eh ayns y thie. Myr shen, ghow ad toshiaght dy ronsagh reesht","and he was sure that he was in the house. So, they started to search again"
0353,agh cha row dooinney erbee ry gheddyn.,But there was not a man to be found.
0353,"Eisht, dooyrt fer jeu, 'Lhig dooin chyndaa yn doagh', as va Thom er-creau agglagh dy beagh eh goit,","Then, one of them said, 'Let us turn over the press', and Tom was shaking fearfully that he would be taken"
0353,"as tra ren ad gleashagh yn doagh, ren eh geamagh lesh ard-choraa,","and when they moved the press, he shouted with a loud voice"
0353,"Shee Yee orrym, ta mee goit'.","The peace of God on me, I am taken'."
0353,"Ayns meekey-sooilley va'n thie as yn cheshaght ersooyl, as v'eh tammylt mie er e ghreeym,","In the blink of an eye the house and the company were away, and he was a good time on his back"
0353,"as, cur-my-ner, v'eh ayns Lhag ny Killey, ny lhie er thammag dy cheynnagh as va'n cheayn feer faggys da.","and, behold, he was in Lhag ny Killey, lying on a clump of moss and the sea was very near to him."
0353,"Shen y fa, v'eh caillt ayns yindys as ghow eh toshiaght dy screebey e chione,","therefore, he was lost in wonder, and he began to scratch his head,"
0353,gys smooinnee eh er-hene dy row eh er ve marish ny ferrishyn.,to until he thought to himself that he had been with the fairies.
0353,"Eisht haink eh seose ass yn Lhag as hooar eh thie gys e ven as hooar ee caart dy yough da,","Then he came up out of the Lhag and he got home to his wife, and she brought him a quart of ale,"
0353,eisht hie eh gys e lhiabbee as va ooilley jarroodit echey laa ny vairagh.,then he went to his bed and he had forgotten it all the following day.
0354,Ta mee er clashtyn shenn eeasteyryn ginsh mychione baatey va cuirrit keayrt ayns y Vaie Wooar,I have heard old fishermen telling about a boat that was shot once in the 'Great Bay'
0354,oie feer aalin magh jeh Bradda as ve kiune as feer ghorraghey.,on a very beautiful night out off Bradda and it was calm and very dark.
